id_peli,title,budget,revenue,return,original_language,release_year,release_date,runtime,popularity,vote_average,vote_count
51883,Toutes les Filles sont Folles,0.0,0.0,0.0,en,2003,2003-03-30,85.0,0.062527,5.5,1.0
9803,Seven Dwarfs,0.0,0.0,0.0,de,2004,2004-10-28,95.0,4.582736,5.2,70.0
332356,Killing Jesus,0.0,0.0,0.0,en,2015,2015-04-05,132.0,1.758075,4.0,4.0
156329,The Mad Genius,0.0,0.0,0.0,en,1931,1931-11-07,81.0,0.979796,6.7,3.0
41422,Water's Edge,0.0,0.0,0.0,en,2003,2003-10-09,96.0,0.235057,5.0,1.0
79908,Outing Riley,0.0,0.0,0.0,en,2004,2004-01-01,86.0,0.431054,4.8,4.0
36808,Hollywood Hot Tubs,0.0,0.0,0.0,en,1984,1984-07-01,103.0,0.035358,4.0,1.0
40600,Hot Moves,0.0,0.0,0.0,en,1984,1984-10-04,85.0,0.78957,5.0,4.0
119592,Nightmare Weekend,0.0,0.0,0.0,en,1986,1986-01-01,86.0,0.054964,1.5,4.0
24626,Dance 'Til Dawn,0.0,0.0,0.0,en,1988,1988-10-23,100.0,0.973018,5.5,6.0
255324,Party Plane,0.0,0.0,0.0,en,1991,1991-01-02,80.0,1.5e-05,0.0,0.0
27886,Slaughter High,0.0,0.0,0.0,en,1986,1986-01-01,90.0,2.056449,6.4,26.0
104043,Old Enough,0.0,0.0,0.0,en,1984,1984-08-24,92.0,0.33517,6.1,4.0
79054,The Revenge of the Teenage Vixens from Outer Space,0.0,0.0,0.0,en,1985,1985-01-01,83.0,0.007449,0.0,0.0
84997,They're Playing with Fire,0.0,0.0,0.0,en,1984,1984-04-01,96.0,1.746702,4.3,5.0
117514,Beach Balls,0.0,0.0,0.0,en,1988,1988-05-01,77.0,0.79402,4.0,4.0
93922,Getting Lucky,0.0,0.0,0.0,en,1989,1989-12-31,85.0,0.245105,7.0,3.0
129332,Party Camp,0.0,0.0,0.0,en,1987,1987-06-19,96.0,0.066034,3.0,1.0
30411,Surf II,0.0,0.0,0.0,en,1984,1984-01-01,91.0,1.770573,6.3,3.0
31086,Gorp,0.0,0.0,0.0,en,1980,1980-05-01,90.0,1.052336,3.9,5.0
93937,Dangerous Curves,0.0,0.0,0.0,en,1989,1989-07-07,0.0,0.063798,4.3,2.0
114674,Can It Be Love,0.0,0.0,0.0,en,1992,1992-08-19,0.0,0.054862,2.0,1.0
228108,The Road Within,0.0,0.0,0.0,en,2014,2014-10-24,100.0,10.968889,6.7,110.0
84771,Lovelines,0.0,0.0,0.0,en,1984,1984-11-02,93.0,1.3e-05,0.0,0.0
89931,Oddballs,0.0,0.0,0.0,en,1984,1984-04-06,91.0,0.17695,3.5,3.0
38916,Modern Girls,0.0,0.0,0.0,en,1986,1986-11-07,84.0,6.060204,5.7,11.0
30296,The Malibu Bikini Shop,0.0,0.0,0.0,en,1986,1986-11-01,99.0,1.014423,4.6,5.0
36696,Space Dogs,25000000.0,6500000.0,0.26,ru,2010,2010-03-18,85.0,4.037707,6.3,10.0
214827,Body Waves,0.0,0.0,0.0,en,1992,1992-05-26,80.0,1.233935,7.0,1.0
93215,The First Turn-On!,0.0,0.0,0.0,en,1983,1983-11-04,88.0,0.264189,4.2,6.0
56379,Beach House,0.0,0.0,0.0,it,1977,1977-10-27,106.0,1.355624,7.0,13.0
248559,Let's Do It!,0.0,0.0,0.0,en,1982,1982-07-09,82.0,0.078925,0.0,0.0
29108,Gregory's Two Girls,0.0,0.0,0.0,en,1999,1999-10-15,116.0,0.540511,5.3,7.0
47946,Body Rock,0.0,0.0,0.0,en,1984,1984-09-28,93.0,0.108463,2.2,3.0
334651,De feu et de glace,0.0,0.0,0.0,fr,2008,2008-11-08,,0.669449,5.6,11.0
43030,Cash McCall,0.0,0.0,0.0,en,1960,1960-01-27,102.0,0.362876,7.5,2.0
31344,The 317th Platoon,0.0,0.0,0.0,en,1965,1965-03-31,100.0,1.25921,5.7,10.0
44672,Breaking All the Rules,0.0,0.0,0.0,en,1985,1985-04-01,91.0,0.120896,6.0,2.0
84777,Gimme an 'F',0.0,0.0,0.0,en,1984,1984-11-16,101.0,0.005645,4.3,3.0
202337,Welcome to 18,0.0,0.0,0.0,en,1986,1986-04-18,91.0,1.17002,0.0,0.0
52894,Thunder Alley,0.0,0.0,0.0,en,1985,1985-08-01,111.0,0.071829,4.8,2.0
242575,"Guten Tag, Ramón",4000000.0,0.0,0.0,en,2013,2013-10-18,119.0,3.471168,8.1,18.0
81894,Getting It On,0.0,0.0,0.0,en,1983,1983-08-01,96.0,7.4e-05,0.0,0.0
98308,Teen Vamp,0.0,0.0,0.0,en,1988,1988-01-01,85.0,0.060535,3.5,2.0
30643,The Princess Academy,0.0,0.0,0.0,en,1987,1987-04-01,90.0,0.077598,7.0,1.0
54118,Night School,0.0,0.0,0.0,en,1981,1981-01-07,88.0,0.262326,5.6,10.0
72178,One Night Only,0.0,0.0,0.0,en,1986,1986-01-06,87.0,0.004425,10.0,1.0
37935,One Dark Night,978000.0,0.0,0.0,en,1983,1983-02-01,94.0,1.301316,5.9,21.0
58242,"Sarah, Plain and Tall - Winter's End",0.0,0.0,0.0,en,1999,1999-11-20,95.0,0.197754,4.8,5.0
107287,Anna and the Wolves,0.0,0.0,0.0,es,1973,1973-06-04,102.0,0.019442,8.0,4.0
65218,Lemonade Mouth,0.0,0.0,0.0,en,2011,2011-04-15,106.0,5.196496,7.1,184.0
116521,Sex Appeal,0.0,0.0,0.0,en,1986,1986-05-01,81.0,0.055846,3.0,1.0
77850,School Spirit,0.0,0.0,0.0,en,1985,1985-10-30,90.0,1.070452,4.0,4.0
105246,Basic Training,0.0,0.0,0.0,en,1985,1985-11-01,88.0,0.439659,6.5,2.0
71697,Ghost Chase,0.0,0.0,0.0,en,1987,1987-06-25,90.0,0.00222,5.6,4.0
89909,Under the Boardwalk,0.0,147542.0,0.0,en,1989,1989-04-14,102.0,0.114609,0.5,2.0
200114,The Vals,0.0,0.0,0.0,en,1982,1982-11-01,99.0,0.292774,0.0,0.0
188826,Copperhead,0.0,0.0,0.0,en,2013,2013-06-28,120.0,1.355365,5.0,10.0
85230,The Clown at Midnight,0.0,0.0,0.0,en,1999,1999-02-09,91.0,0.620747,4.9,9.0
158852,Tomorrowland,190000000.0,209154322.0,1.1008122210526317,en,2015,2015-05-19,130.0,22.296076,6.2,2904.0
294083,Dead Girls,0.0,0.0,0.0,en,2014,2014-09-21,91.0,0.380439,2.5,2.0
37582,Sleeping Dogs,0.0,0.0,0.0,en,1977,1977-10-06,98.0,0.756689,5.7,5.0
322460,Crooks and Coronets,0.0,0.0,0.0,en,1969,1969-04-02,106.0,0.279551,10.0,1.0
255157,The Forger,0.0,0.0,0.0,en,2014,2014-09-10,95.0,7.490615,5.4,124.0
167221,Long Live Freedom,5000000.0,48125.0,0.009625,it,2013,2013-02-13,94.0,2.513078,7.2,42.0
229328,Electricity,0.0,0.0,0.0,en,2014,2014-12-12,96.0,6.634536,5.8,16.0
330588,Monsoon Baby,0.0,0.0,0.0,de,2014,2014-09-17,,0.284122,0.0,0.0
215658,Luton,0.0,0.0,0.0,en,2013,2013-10-10,100.0,0.23574,3.8,3.0
283708,Far from Men,7700000.0,0.0,0.0,fr,2014,2014-08-30,110.0,3.790687,6.6,43.0
253639,And the Oscar Goes To...,0.0,0.0,0.0,en,2014,2014-02-02,100.0,1.627151,7.1,15.0
323016,Armi Alive!,0.0,0.0,0.0,fi,2015,2015-03-20,84.0,0.145548,4.7,3.0
250665,No No: A Dockumentary,0.0,0.0,0.0,en,2014,2014-01-20,100.0,1.16206,7.0,16.0
208333,The Naked Ape,0.0,0.0,0.0,en,1973,1973-08-01,85.0,0.061539,5.0,1.0
289126,Hiver rouge,0.0,0.0,0.0,fr,2011,2011-09-08,,0.007094,0.0,0.0
320299,Bleu catacombes,0.0,0.0,0.0,pt,2014,2014-01-21,,0.056765,0.0,0.0
335141,Bob le magnifique,0.0,0.0,0.0,fr,1998,1998-01-01,,0.001648,0.0,0.0
335145,Let It Be Me,0.0,0.0,0.0,en,1995,1995-11-17,95.0,0.755295,8.0,2.0
267623,Pas d'inquiétude,0.0,0.0,0.0,fr,2014,2014-04-09,,0.36666,5.5,2.0
74087,Death Carries a Cane,0.0,0.0,0.0,it,1973,1973-01-05,84.0,0.786509,6.3,6.0
292262,Graffiti Wars,0.0,0.0,0.0,en,2011,2011-08-14,47.0,0.430964,6.0,3.0
19900,Weather Girl,0.0,0.0,0.0,en,2009,2009-07-10,92.0,2.58326,5.6,23.0
26574,Dudes,0.0,0.0,0.0,en,1987,1987-08-01,90.0,0.508078,6.2,3.0
253626,Good Kill,0.0,316472.0,0.0,en,2015,2015-04-09,104.0,8.35399,5.9,210.0
10370,Premutos: Lord of the Living Dead,150000.0,0.0,0.0,de,1997,1997-01-01,106.0,0.591754,4.2,9.0
158217,Kamikaze Taxi,0.0,0.0,0.0,ja,1995,1995-04-29,169.0,0.005125,0.0,0.0
259958,Alex of Venice,0.0,0.0,0.0,en,2015,2015-04-17,86.0,2.278837,5.9,25.0
59481,A House In The Hills,0.0,0.0,0.0,en,1993,1993-01-20,87.0,0.601325,6.0,1.0
283698,Hungry Hearts,0.0,6921.0,0.0,en,2015,2015-01-15,109.0,4.543452,6.6,50.0
53670,Say Nothing,0.0,0.0,0.0,en,2001,2001-08-01,94.0,0.229743,9.0,1.0
243526,Faults,0.0,0.0,0.0,en,2014,2014-03-06,93.0,4.394891,6.8,77.0
284270,Cub,0.0,0.0,0.0,fr,2014,2014-10-29,85.0,4.676897,5.7,87.0
186610,Swearnet: The Movie,0.0,0.0,0.0,en,2014,2014-08-29,112.0,1.130942,5.1,16.0
180418,15 Years and One Day,0.0,0.0,0.0,es,2013,2013-06-07,96.0,0.785439,6.4,7.0
312797,The Barber,0.0,0.0,0.0,en,2015,2015-03-27,95.0,3.293362,5.9,41.0
88744,The Woman with the 5 Elephants,0.0,0.0,0.0,en,2010,2010-01-09,93.0,0.511713,6.5,2.0
62008,Good Deeds,0.0,0.0,0.0,en,2012,2012-02-23,111.0,3.129928,6.2,45.0
62730,In Search of Memory,0.0,0.0,0.0,de,2008,2008-08-20,95.0,0.154823,5.0,3.0
283707,Black Souls,0.0,0.0,0.0,it,2014,2014-09-18,103.0,2.460348,6.3,38.0
229182,The Harvest,0.0,0.0,0.0,en,2013,2013-10-19,104.0,3.7258,5.9,69.0
321678,PMMP – Life is Right Here,0.0,0.0,0.0,fi,2015,2015-01-31,83.0,0.020195,0.0,0.0
26569,The 7 Grandmasters,0.0,0.0,0.0,zh,1977,1977-03-20,84.0,0.62682,6.7,9.0
253303,Buzzard,0.0,13684.0,0.0,en,2015,2015-03-06,97.0,1.395727,5.8,18.0
134662,Ape,0.0,0.0,0.0,en,2012,2012-08-08,86.0,0.563097,6.3,3.0
256961,Paul Blart: Mall Cop 2,38000000.0,107597242.0,2.8315063684210524,en,2015,2015-04-16,94.0,17.02038,5.0,576.0
282313,The Reconstruction of William Zero,0.0,0.0,0.0,en,2015,2015-04-11,98.0,4.741389,5.1,21.0
261273,Toxin,0.0,0.0,0.0,en,2014,2014-02-25,72.0,1.680483,3.6,6.0
312316,The Elevator: Three Minutes Can Change Your Life,0.0,0.0,0.0,en,2013,2013-01-30,93.0,0.938642,4.8,6.0
52629,El Infierno,0.0,0.0,0.0,es,2010,2010-09-03,145.0,3.030907,7.5,66.0
54770,Time Traveller: The Girl Who Leapt Through Time,0.0,0.0,0.0,ja,2010,2010-03-13,122.0,1.388467,5.4,16.0
139302,The Bitter Buddha,250000.0,0.0,0.0,en,2012,2012-06-15,92.0,0.849106,8.0,5.0
287587,Adult Beginners,0.0,108808.0,0.0,en,2014,2014-09-08,90.0,5.764184,5.3,88.0
145474,The Invisible Men,0.0,0.0,0.0,en,2012,2012-01-01,60.0,0.187797,5.0,1.0
19306,At World's End,0.0,0.0,0.0,da,2009,2009-10-09,99.0,1.96444,5.4,8.0
270654,Parts Per Billion,500000.0,15000000.0,30.0,en,2014,2014-03-25,139.0,8.279917,4.4,27.0
269776,Alléluia,3673315.0,0.0,0.0,fr,2014,2014-05-14,93.0,1.730616,6.3,24.0
103199,Tizoc,0.0,0.0,0.0,es,1956,1956-06-15,109.0,0.693274,4.8,3.0
328799,"It's Me, Hilary: The Man Who Drew Eloise",0.0,0.0,0.0,en,2015,2015-01-24,36.0,0.112852,6.0,2.0
127475,The Revengers,0.0,0.0,0.0,en,1972,1972-06-21,106.0,2.252723,6.2,5.0
203072,The Surrealist and His Naughty Hand,0.0,0.0,0.0,en,2013,2013-06-02,65.0,0.053204,0.0,0.0
132128,Voices of the Andes,0.0,0.0,0.0,es,2009,2009-01-01,78.0,0.006588,0.0,0.0
90509,"Exhausted: John C. Holmes, the Real Story",0.0,0.0,0.0,en,1981,1981-06-06,75.0,0.691244,7.0,3.0
195385,The Magnificent Dare Devil,0.0,0.0,0.0,it,1973,1973-11-20,104.0,0.121877,0.0,0.0
92233,Forbidden Photos of a Lady Above Suspicion,0.0,0.0,0.0,it,1970,1970-11-19,93.0,0.338166,7.2,9.0
77029,Death Walks on High Heels,0.0,0.0,0.0,it,1971,1971-11-19,108.0,1.264036,6.7,9.0
91255,Death Walks at Midnight,0.0,0.0,0.0,it,1972,1972-11-17,103.0,0.816987,6.4,8.0
92389,Badge 373,0.0,0.0,0.0,en,1973,1973-07-25,116.0,0.089257,5.5,2.0
72002,The Last Mile,0.0,0.0,0.0,en,1959,1959-02-18,81.0,0.522024,5.4,5.0
167101,Born Reckless,0.0,0.0,0.0,en,1958,1958-11-02,80.0,0.03734,1.0,1.0
3164,Frankenstein 1970,0.0,0.0,0.0,en,1958,1958-07-20,83.0,0.867198,4.3,7.0
30034,Shield for Murder,0.0,0.0,0.0,en,1954,1954-08-27,82.0,0.637993,7.0,10.0
52681,"September 30, 1955",0.0,0.0,0.0,en,1978,1978-01-06,101.0,0.000463,0.0,0.0
44409,"Number, Please?",0.0,0.0,0.0,en,1920,1920-12-26,25.0,0.176743,7.4,5.0
265741,Amelia Earhart: The Final Flight,0.0,0.0,0.0,en,1994,1994-06-12,95.0,0.56391,0.0,0.0
43789,Andy Hardy's Private Secretary,0.0,0.0,0.0,en,1941,1941-02-21,101.0,0.085842,5.5,2.0
95493,Final Voyage,0.0,0.0,0.0,en,2000,2000-06-20,95.0,0.213539,3.5,4.0
281180,First to Fight,0.0,0.0,0.0,en,1967,1967-01-25,97.0,0.757753,0.0,0.0
134693,Heathens and Thieves,0.0,0.0,0.0,en,2012,2012-08-01,0.0,0.98003,6.0,2.0
91472,Man from Del Rio,0.0,0.0,0.0,en,1956,1956-10-30,82.0,0.776159,7.1,4.0
301229,Muffin Top: A Love Story,1100000.0,0.0,0.0,en,2014,2014-10-18,96.0,0.652875,4.4,6.0
86269,Mutant Hunt,0.0,0.0,0.0,en,1987,1987-06-01,76.0,0.024529,3.9,5.0
61865,Born in Absurdistan,0.0,0.0,0.0,de,1999,1999-11-01,110.0,0.306183,5.6,4.0
274415,The Pasta Detectives,0.0,0.0,0.0,de,2014,2014-07-10,95.0,2.343945,6.2,16.0
86258,The Brave Bulls,0.0,0.0,0.0,en,1951,1951-04-18,106.0,0.001177,0.0,0.0
94739,The Duke Is Tops,0.0,0.0,0.0,en,1938,1938-01-02,63.0,0.328687,6.0,1.0
299353,About a Girl,0.0,0.0,0.0,de,2015,2015-08-06,104.0,1.159873,7.3,12.0
92716,The Maltese Bippy,0.0,0.0,0.0,en,1969,1969-06-18,92.0,0.001648,0.0,0.0
70247,Watchers II,0.0,0.0,0.0,en,1990,1990-08-16,101.0,0.487334,4.7,6.0
185843,The Strangler,0.0,0.0,0.0,fr,1970,1970-09-11,91.0,1.108458,6.7,6.0
45679,The System,0.0,0.0,0.0,en,1953,1953-04-18,90.0,0.453348,4.1,4.0
291558,Vagabond Lady,0.0,0.0,0.0,en,1935,1935-05-03,71.0,0.10071,0.0,0.0
47944,Without a Trace,0.0,0.0,0.0,en,1983,1983-02-04,120.0,0.38443,5.4,7.0
20036,The Prince & Me: A Royal Honeymoon,0.0,0.0,0.0,en,2008,2008-10-28,92.0,5.541859,4.6,40.0
165321,Way Beyond Weight,0.0,0.0,0.0,en,2012,2012-09-01,83.0,0.341377,8.0,1.0
275244,Cheburashka,0.0,0.0,0.0,ja,2010,2010-12-18,80.0,0.062199,7.0,1.0
28855,The Return of Count Yorga,0.0,0.0,0.0,en,1971,1971-08-18,97.0,1.402173,5.1,8.0
91683,Edge of Sanity,0.0,0.0,0.0,en,1989,1989-04-14,91.0,1.108322,5.5,11.0
278990,Seve,0.0,0.0,0.0,en,2014,2014-06-27,124.0,0.625265,8.0,7.0
270400,Breathe,0.0,0.0,0.0,fr,2014,2014-09-04,91.0,4.832606,7.2,156.0
259453,I Am Soldier,0.0,0.0,0.0,en,2014,2014-03-17,84.0,3.330985,5.1,27.0
214464,The Dead 2: India,0.0,0.0,0.0,en,2013,2013-08-22,90.0,0.957287,5.0,16.0
38154,Lorelei: The Witch of the Pacific Ocean,0.0,0.0,0.0,ja,2005,2005-03-05,128.0,0.355432,5.0,4.0
35703,Holiday in the Sun,0.0,0.0,0.0,en,2001,2001-11-10,87.0,2.906816,5.1,35.0
43913,Postmortem,0.0,0.0,0.0,en,1998,1998-06-20,105.0,1.027651,5.5,5.0
17669,The Last Templar,0.0,0.0,0.0,en,2009,2009-01-01,170.0,2.845437,4.9,13.0
164331,Spiders,7000000.0,0.0,0.0,en,2013,2013-02-08,89.0,11.012438,3.9,39.0
97829,Syncopation,0.0,0.0,0.0,en,1942,1942-05-22,88.0,0.001842,0.0,0.0
330431,NH10,0.0,0.0,0.0,hi,2015,2015-03-13,115.0,1.306922,6.7,26.0
19599,Book of Blood,0.0,0.0,0.0,en,2009,2009-03-07,96.0,6.152506,5.3,59.0
14572,Patlabor 2: The Movie,0.0,0.0,0.0,ja,1993,1993-08-07,107.0,1.605615,7.4,18.0
260310,Space Dogs 2,6000000.0,0.0,0.0,ru,2014,2014-02-06,90.0,0.622825,4.2,3.0
248087,The Eternal Zero,0.0,84500000.0,0.0,ja,2013,2013-12-20,144.0,1.719225,6.8,14.0
94205,Exaella,0.0,0.0,0.0,en,2011,2011-12-22,90.0,0.083703,5.3,2.0
225982,From Inside,0.0,0.0,0.0,en,2008,2008-10-17,0.0,0.933743,6.5,2.0
139862,Rommel,0.0,0.0,0.0,de,2012,2012-06-06,120.0,2.223235,5.9,10.0
289720,Outcast,25000000.0,0.0,0.0,en,2014,2014-09-26,98.0,9.029641,4.5,140.0
294517,Aging Out,0.0,0.0,0.0,en,2004,2004-03-12,0.0,0.002353,0.0,0.0
282631,The Admiral: Roaring Currents,9500000.0,112156811.0,11.805980105263158,ko,2014,2014-07-30,126.0,5.062756,7.0,62.0
32029,The Domino Principle,0.0,0.0,0.0,en,1977,1977-03-23,100.0,1.47076,5.0,6.0
96337,Zandy's Bride,0.0,0.0,0.0,en,1974,1974-05-19,116.0,0.864361,5.8,6.0
55044,Cisco Pike,0.0,0.0,0.0,en,1972,1972-01-14,95.0,1.880781,4.6,4.0
144498,To Find a Man,0.0,0.0,0.0,en,1972,1972-01-31,90.0,0.174742,5.0,1.0
290865,Tazza: The Hidden Card,0.0,0.0,0.0,ko,2014,2014-09-03,147.0,1.745604,7.3,25.0
49823,The Lightship,0.0,0.0,0.0,en,1986,1986-09-26,89.0,0.262317,4.0,5.0
154276,The Stone Boy,0.0,0.0,0.0,en,1984,1984-04-04,91.0,0.481371,5.7,3.0
241939,Threshold,0.0,0.0,0.0,en,1981,1981-09-19,97.0,1.335069,6.6,5.0
246654,Géraldine,0.0,0.0,0.0,en,2000,2000-01-01,9.0,0.007379,0.0,0.0
12697,Laura's Star,0.0,0.0,0.0,de,2004,2004-09-19,75.0,1.997269,5.2,17.0
329540,The Marine 4: Moving Target,1950000.0,0.0,0.0,en,2015,2015-04-10,90.0,3.633327,5.8,49.0
18068,Babar: King of the Elephants,0.0,0.0,0.0,en,1999,1999-04-28,80.0,0.294109,6.1,7.0
278316,Da Sweet Blood of Jesus,0.0,0.0,0.0,en,2014,2014-06-22,123.0,4.967015,4.1,13.0
228205,The Longest Ride,34000000.0,63013281.0,1.853331794117647,en,2015,2015-04-09,128.0,10.264416,7.3,1083.0
272418,Man from Reno,0.0,0.0,0.0,en,2015,2015-03-27,111.0,0.883092,6.1,15.0
142115,Five Dances,0.0,0.0,0.0,en,2013,2013-06-19,83.0,1.8256,6.6,20.0
52333,Astral City: A Spiritual Journey,0.0,0.0,0.0,en,2010,2010-05-10,109.0,1.466605,6.7,21.0
38035,Sweet Sugar,0.0,0.0,0.0,it,1972,1972-06-09,90.0,1.308294,3.0,1.0
266331,Table For Five,8000000.0,2439705.0,0.304963125,en,1983,1983-02-18,121.0,0.406505,4.8,3.0
45873,Cannabis,0.0,0.0,0.0,fr,1970,1970-09-02,95.0,0.069109,3.5,2.0
284289,Beyond the Reach,0.0,45895.0,0.0,en,2014,2014-09-06,95.0,10.072918,5.5,138.0
325382,Nuntius,0.0,0.0,0.0,en,2014,2014-10-28,60.0,0.017806,0.0,0.0
284470,Atari: Game Over,0.0,0.0,0.0,en,2014,2014-11-19,66.0,4.574669,6.7,96.0
332759,Einstein,0.0,0.0,0.0,de,2015,2015-03-26,,0.119505,7.5,2.0
228381,Broken Glass Park,0.0,0.0,0.0,de,2013,2013-11-21,94.0,0.386259,5.3,3.0
290043,Mörderische Erpressung,0.0,0.0,0.0,de,2006,2006-11-03,,0.003565,0.0,0.0
254936,Girltrash: All Night Long,0.0,0.0,0.0,en,2014,2014-02-10,85.0,1.058751,6.4,13.0
21461,Lage Raho Munna Bhai,0.0,0.0,0.0,en,2006,2006-01-01,144.0,3.540755,7.6,45.0
295592,Monkey Kingdom,0.0,16661077.0,0.0,en,2015,2015-04-17,81.0,3.367592,6.4,48.0
315367,Beck 30 - Sjukhusmorden,0.0,0.0,0.0,sv,2015,2015-03-28,84.0,0.649984,4.7,3.0
313074,Sword of Vengeance,0.0,0.0,0.0,en,2014,2014-10-03,86.0,3.146204,5.2,29.0
114003,Jersey Shore Shark Attack,0.0,0.0,0.0,en,2012,2012-06-09,86.0,1.041684,6.5,4.0
128207,Ship of Theseus,0.0,0.0,0.0,en,2012,2012-09-06,143.0,0.837582,7.4,14.0
201132,Antarctica: A Year on Ice,1000000.0,0.0,0.0,en,2013,2013-09-05,92.0,3.146793,7.2,31.0
28904,The Dog Who Saved Christmas,0.0,0.0,0.0,en,2009,2009-11-09,112.0,0.515796,3.0,5.0
194883,Indebted,0.0,0.0,0.0,fi,2013,2013-05-23,95.0,0.012869,0.0,0.0
46808,Darkness in Tallinn,0.0,0.0,0.0,en,1993,1993-06-06,99.0,0.156614,5.8,3.0
293863,The Age of Adaline,25000000.0,65663276.0,2.62653104,en,2015,2015-04-16,112.0,10.542026,7.4,2052.0
297702,Gutshot Straight,0.0,0.0,0.0,en,2014,2014-10-11,89.0,1.712432,3.2,17.0
250756,Lambert & Stamp,0.0,0.0,0.0,en,2015,2015-04-03,120.0,0.475216,7.8,4.0
132342,The Liberator,50000000.0,0.0,0.0,es,2013,2013-09-09,119.0,5.600208,6.4,28.0
319389,Lovesick,0.0,0.0,0.0,en,2014,2014-04-24,100.0,3.651781,4.7,34.0
174615,Return to Source: The Philosophy of The Matrix,0.0,0.0,0.0,en,2004,2004-12-07,61.0,0.478635,6.5,5.0
329241,Sinatra: All or Nothing at All,0.0,0.0,0.0,en,2015,2015-04-05,240.0,0.669469,7.1,14.0
261906,The Sheik,0.0,0.0,0.0,en,2014,2014-04-26,95.0,1.653319,7.5,6.0
256924,Danny Collins,10000000.0,10835752.0,1.0835752,en,2015,2015-03-19,107.0,16.903373,6.6,187.0
143525,I'm Afraid,0.0,0.0,0.0,en,1982,1982-03-26,83.0,0.000132,0.0,0.0
21891,Confessions of a Sociopathic Social Climber,0.0,0.0,0.0,en,2005,2005-03-12,96.0,1.744858,4.4,17.0
333089,Bad Hurt,0.0,0.0,0.0,en,2016,2016-02-12,100.0,0.892602,5.4,9.0
70758,"Hey, Boo: Harper Lee & To Kill a Mockingbird",0.0,26488.0,0.0,en,2011,2011-05-13,82.0,0.007294,0.0,0.0
283691,Halo: Nightfall,0.0,0.0,0.0,en,2014,2014-11-11,94.0,5.112049,5.2,64.0
95056,I'm Not Jesus Mommy,0.0,0.0,0.0,en,2011,2011-05-06,89.0,0.413159,4.7,3.0
44216,Downstream,1000000.0,0.0,0.0,de,2010,2010-02-24,101.0,0.673473,3.5,10.0
87503,Eugenie,0.0,0.0,0.0,en,1970,1970-02-20,87.0,1.192835,3.7,15.0
336018,Finding Gastón,0.0,0.0,0.0,es,2014,2014-03-20,80.0,0.01533,0.0,0.0
85966,Night Call Nurses,75000.0,0.0,0.0,en,1972,1972-06-01,74.0,0.000578,5.0,1.0
26503,The Black Cat,0.0,0.0,0.0,en,1981,1981-04-04,92.0,7.551234,5.7,17.0
39992,House of Clocks,0.0,0.0,0.0,it,1989,1989-01-01,84.0,0.114406,7.2,3.0
48846,The Sweet House of Horrors,0.0,0.0,0.0,it,1989,1989-01-01,82.0,0.138582,6.5,2.0
37932,Flicka 2,0.0,0.0,0.0,en,2010,2010-05-04,96.0,1.669915,6.1,20.0
325113,A Girl Like Her,0.0,0.0,0.0,en,2015,2015-03-27,91.0,3.766743,7.2,82.0
309304,Grandma,600000.0,7087452.0,11.81242,en,2015,2015-06-04,78.0,4.565414,6.1,143.0
248611,Mea Culpa,0.0,0.0,0.0,fr,2014,2014-02-05,90.0,10.474896,6.0,58.0
131455,The Struggle,0.0,0.0,0.0,en,1931,1931-12-10,87.0,0.174509,5.0,4.0
39185,Winning Time: Reggie Miller vs. The New York Knicks,0.0,0.0,0.0,en,2010,2010-03-14,68.0,1.130406,8.2,8.0
54735,Straight Outta LA,0.0,0.0,0.0,en,2010,2010-05-11,53.0,0.668264,4.7,6.0
54732,Silly Little Game,0.0,0.0,0.0,en,2010,2010-04-20,53.0,0.076471,4.3,2.0
265330,Bad Boys,0.0,0.0,0.0,en,2014,2014-04-17,100.0,0.450876,9.5,4.0
214074,October November,0.0,0.0,0.0,de,2013,2013-09-05,114.0,1.094712,7.0,3.0
26687,The Unseeable,2000000.0,0.0,0.0,en,2006,2006-11-02,100.0,0.502636,6.8,10.0
13892,Scarfies,0.0,0.0,0.0,en,1999,1999-08-05,101.0,0.83615,5.8,5.0
333103,Comedy Central Roast of Justin Bieber,0.0,0.0,0.0,en,2015,2015-03-30,85.0,2.531139,7.0,52.0
21383,The Butterfly Tattoo,0.0,0.0,0.0,en,2009,2009-04-17,101.0,0.016439,0.0,0.0
197583,50 to 1,10000000.0,1064454.0,0.1064454,en,2014,2014-03-21,110.0,2.691651,5.7,19.0
73529,Mardock Scramble: The First Compression,0.0,0.0,0.0,ja,2010,2010-11-06,69.0,2.640175,7.1,23.0
50794,The Even Stevens Movie,0.0,0.0,0.0,en,2003,2003-06-13,120.0,3.352237,5.6,46.0
111771,The Four Year Plan,0.0,0.0,0.0,en,2011,2011-11-16,99.0,0.079713,7.0,2.0
262009,In the Crosswind,650000.0,0.0,0.0,et,2014,2014-03-28,86.0,1.164299,7.5,14.0
250745,Happy Valley,0.0,0.0,0.0,en,2014,2014-11-14,98.0,1.436689,6.2,17.0
168864,GMO OMG,0.0,0.0,0.0,en,2013,2013-09-13,90.0,0.757848,7.4,15.0
300155,A Royal Night Out,0.0,228136.0,0.0,en,2015,2015-05-14,97.0,4.060966,6.3,84.0
60591,The Chain Reaction,0.0,0.0,0.0,en,1980,1980-09-25,92.0,1.578196,3.5,5.0
27698,Kisaragi,0.0,0.0,0.0,ja,2007,2007-06-16,0.0,1.176904,6.9,8.0
